label,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63
Y,0.0,0.0,0.0,-0.161864,-0.22764,-0.105345,-0.357548,-0.034793,0.034039,-0.46624,0.045699,0.172168,-0.934813,0.089091,-0.098113,-1.0,0.053117,-0.073717,-0.742284,0.225219,0.143424,-0.961024,-0.1048,-0.146796,-0.745707,0.110862,0.026261,-0.468756,0.236816,0.02201,-0.432835,0.05891,0.046032,-0.202312,0.323319,0.038047,0.269411,0.330694,-0.179828,0.222068,0.309353,0.001653,0.290707,0.299638,-0.008997,0.560993,0.004354,0.209115,0.489426,-0.172402,0.261482,0.745241,-0.248215,0.168149,0.593557,-0.354864,0.170046,0.572851,-0.695692,0.170482,0.450875,-0.58357,-0.127579
Y,0.0,0.0,0.0,-0.220397,0.077533,-0.099749,-0.47033,-0.060682,-0.083984,-0.551427,-0.122624,0.009716,-0.780155,-0.043116,-0.055056,-0.814154,-0.074026,-0.067963,-1.0,0.016972,-0.048217,-0.845959,-0.009636,0.001883,-0.552168,-0.121301,-0.057645,-0.674365,0.193957,-0.225115,-0.480272,0.078511,-0.206611,-0.384928,0.077855,-0.079295,-0.3738,0.076018,-0.000959,0.112667,0.106114,0.007236,0.012679,0.003851,-0.127714,0.203262,0.174107,0.129036,0.34027,-0.086054,-0.020759,0.328457,-0.268913,0.184012,0.29583,-0.243163,-0.074473,0.087325,-0.518867,-0.169018,0.122406,-0.519635,-0.120631
Y,0.0,0.0,0.0,-0.223809,-0.121052,0.22439,-0.488031,-0.381659,-0.028696,-0.588884,-0.350618,-0.180609,-0.922344,-0.321901,0.207686,-0.882828,-0.185619,0.026225,-0.973036,-0.379615,-0.007485,-0.75343,-0.37597,-0.022181,-0.886347,-0.102504,-0.230923,-0.625367,-0.223648,-0.021338,-0.422998,0.179608,-0.108374,-0.321306,-0.251459,0.061362,-0.019525,-0.177081,0.086696,0.234527,0.041134,-0.004263,0.232901,-0.060769,-0.144082,0.465119,-0.537893,-0.145011,0.656354,-0.357411,0.033296,0.82264,-0.745444,-0.279976,0.96309,-0.697287,0.03635,0.300921,-0.783361,0.064263,0.043913,-1.0,-0.051842
Y,0.0,0.0,0.0,0.142949,-0.012103,0.185588,-0.195997,-0.208982,0.181567,-0.402861,-0.365203,0.192008,-0.561446,-0.189124,0.112825,-0.672332,-0.221005,0.245998,-0.742886,-0.080216,0.004375,-0.795458,-0.050846,0.144953,-0.413673,0.114036,-0.099925,-0.377767,0.060559,0.100439,-0.10841,0.027836,0.052359,0.137107,0.171145,0.022852,0.220126,0.069828,0.345117,0.379022,0.334036,0.347636,0.555578,-0.057373,0.098662,0.783616,-0.149765,0.25282,0.970475,-0.121769,0.14591,0.908881,-0.43926,0.213013,1.0,-0.658849,0.221473,0.7658,-0.840943,-0.109373,0.503306,-0.944435,0.177009
Y,0.0,0.0,0.0,-0.190415,0.023738,0.202014,-0.506219,-0.005161,-0.041361,-0.433898,-0.240042,0.255893,-0.589518,-0.14798,0.053232,-1.0,-0.232219,0.057749,-0.800478,0.119617,0.027768,-0.80833,-0.090323,0.008487,-0.693953,0.164242,-0.008701,-0.459443,0.14454,-0.033979,-0.295251,0.26484,-0.053572,0.019817,0.219943,0.012805,-0.00828,0.235664,0.127296,0.232129,0.180772,-0.060501,0.292164,0.015187,0.122926,0.377833,-0.204249,-0.041242,0.626374,0.102607,0.224581,0.446767,-0.306965,0.034796,0.333777,-0.377241,0.129102,0.279512,-0.643151,0.131174,0.125259,-0.757869,-0.256318
Y,0.0,0.0,0.0,-0.30898,-0.157009,0.139744,-0.509122,-0.313623,0.075242,-0.71971,-0.240475,-0.014412,-0.691007,-0.0463,0.018647,-0.9935,-0.328683,0.024534,-0.751759,-0.26105,0.058992,-0.964238,-0.375876,-0.048679,-0.832455,0.059251,-0.205946,-0.588321,-0.039154,-0.041913,-0.629742,0.101085,0.006387,-0.323986,-0.028168,0.088151,-0.210026,0.133169,0.254383,0.039351,0.090227,-0.014076,0.108797,-0.167162,0.12408,0.321021,-0.138711,0.126709,0.361274,-0.418156,0.098406,0.259109,-0.400294,0.125262,0.096387,-0.409349,0.025951,0.290957,-0.768387,-0.014574,0.251641,-1.0,-0.057533
Y,0.0,0.0,0.0,-0.144968,0.076433,0.183165,-0.449016,0.263261,0.052673,-0.68819,0.021722,0.166188,-0.76513,0.071424,0.268452,-1.0,0.313605,-0.087589,-0.874077,0.020891,-0.027402,-0.844641,0.304671,0.035765,-0.766679,0.354888,-0.070263,-0.560274,0.458186,-0.126506,-0.614332,0.329215,-0.112255,-0.290239,0.47075,0.12114,0.047958,0.586641,0.234977,0.26875,0.487471,0.269056,0.453016,0.24942,-0.006433,0.403108,0.321332,0.160449,0.642563,0.121182,0.08361,0.270884,-0.155525,0.42025,0.668807,-0.262771,0.086729,0.336639,-0.202738,0.23731,0.337615,-0.669945,0.314441
Y,0.0,0.0,0.0,-0.360495,-0.215582,-0.003605,-0.463976,-0.362992,-0.024794,-0.408995,-0.156133,-0.024606,-0.670385,-0.36057,0.027784,-1.0,-0.317432,0.096225,-0.886009,-0.199647,-0.034773,-0.623145,-0.507628,-0.160287,-0.445037,0.070297,-0.029634,-0.540219,-0.042284,-0.253298,-0.438764,0.003514,0.024651,-0.154408,0.039773,-0.155763,-0.039751,-0.16418,-0.029401,0.067241,-0.039396,0.092028,0.393954,-0.018422,0.144539,0.556814,-0.149278,-0.190315,0.497314,-0.247212,0.033614,0.366606,-0.341489,0.100861,0.443593,-0.453957,-0.080367,0.395358,-0.449473,-0.08595,0.082346,-0.731577,-0.102546
Y,0.0,0.0,0.0,-0.135392,0.186252,0.062525,-0.254352,-0.027973,0.1015,-0.599564,0.186213,0.111474,-0.951405,-0.067828,0.073172,-0.872185,0.094982,-0.044858,-0.905752,0.151472,-0.20106,-1.0,0.338896,-0.105519,-0.660249,0.28626,-0.258774,-0.717706,0.19834,-0.195532,-0.342526,0.304058,-0.078963,-0.164087,0.329096,0.070925,0.256092,0.283213,-0.16477,0.290925,0.302316,0.133779,0.645043,0.126478,0.055731,0.712267,0.245848,-0.049495,0.777504,-0.13534,0.206118,0.714132,-0.184847,-0.071646,0.591296,-0.124261,0.086683,0.534608,-0.385382,0.163666,0.31437,-0.851516,-0.091716
Y,0.0,0.0,0.0,0.117505,-0.200853,-0.147084,-0.44957,-0.473191,-0.188148,-0.721647,-0.011819,-0.11489,-0.912445,-0.232752,0.079891,-0.872111,-0.149478,-0.054228,-1.0,-0.176524,-0.11502,-0.745756,-0.150947,0.060719,-0.649159,-0.152199,-0.041261,-0.577034,0.228423,-0.1953,-0.323575,0.197003,-0.300476,-0.039661,0.037668,-0.028033,-0.001313,0.094868,-0.143811,0.156126,0.138484,0.146939,0.252998,-0.030702,0.045912,0.538592,0.004733,0.169422,0.381973,-0.226478,0.15967,0.559192,-0.422928,-0.119255,0.515744,-0.485632,0.246026,0.378768,-0.684878,0.106717,0.220221,-0.672653,0.145816
Y,0.0,0.0,0.0,-0.205425,-0.199921,-0.178814,-0.325152,-0.269107,0.213231,-0.772916,-0.248668,0.071159,-1.0,0.115292,0.182087,-0.761449,-0.28441,0.097139,-0.828789,-0.074091,0.020849,-0.861367,-0.173012,-0.142731,-0.874522,-0.159851,-0.046083,-0.597306,0.083581,0.05523,-0.511938,0.069024,-0.193824,-0.33188,-0.196416,0.061393,-0.127638,0.193939,0.025201,0.087761,-0.0553,-0.407848,0.388422,0.001135,-0.067546,0.245467,-0.123042,-0.016124,0.32262,-0.160492,-0.03631,0.422833,-0.214345,-0.078692,0.294967,-0.541727,0.01588,0.341093,-0.473345,-0.088295,-0.08338,-0.6416,-0.171425
Y,0.0,0.0,0.0,-0.217614,-0.294383,0.095006,-0.507829,-0.064095,0.188551,-0.733052,-0.281903,0.299287,-1.0,-0.323348,0.040571,-0.889863,-0.181782,0.126452,-0.956746,-0.318509,-0.004253,-0.844717,-0.281987,0.03968,-0.702515,-0.025135,-0.042212,-0.578763,-0.091754,0.030858,-0.565067,-0.149535,0.010851,-0.101311,0.188133,0.134279,0.065936,0.136028,0.052303,0.039173,0.031726,0.2292,0.475211,-0.020115,0.189495,0.328621,0.053079,0.155579,0.310316,-0.268757,0.183095,0.633786,-0.39893,0.088402,0.437267,-0.546343,0.10706,0.617086,-0.755395,-0.001586,0.328469,-0.889923,0.167539
Y,0.0,0.0,0.0,-0.048822,-0.079562,-0.42846,-0.721213,-0.197405,-0.309559,-0.890847,-0.13432,-0.183757,-1.0,-0.309346,0.073215,-0.859306,0.107373,-0.004563,-0.857464,-0.272631,-0.364248,-0.958461,-0.141288,0.026319,-0.986302,-0.139509,-0.286499,-0.761044,0.00644,-0.243006,-0.33831,-0.119482,-0.137751,-0.173323,0.10801,-0.176973,-0.072288,-0.139639,-0.148769,0.169678,0.101783,-0.204184,0.564265,0.100034,0.010073,0.77017,-0.153543,0.045813,0.620215,-0.361244,-0.079142,0.858452,-0.472575,0.019743,0.455418,-0.889295,-0.209982,0.441471,-0.679744,-0.217257,0.470752,-0.951428,-0.258826
Y,0.0,0.0,0.0,-0.273175,0.076847,0.028092,-0.415422,-0.18489,0.223315,-0.670356,0.082192,0.22741,-0.800676,0.101057,0.138795,-0.884885,-0.035217,0.217481,-0.946282,0.233037,-0.096373,-1.0,-0.016933,0.131626,-0.76165,-0.017164,-0.131141,-0.818735,0.33818,0.099,-0.545281,0.000801,-0.283053,-0.112783,0.415354,0.161533,-0.061258,0.014063,0.065235,0.104739,0.442961,0.12588,0.363955,0.123151,0.238063,0.381468,-0.083005,0.107468,0.665716,0.167917,-0.087816,0.688635,-0.173073,0.184472,0.298489,-0.366013,0.136104,0.344183,-0.500931,-0.019163,0.169392,-0.65588,-0.149698
Y,0.0,0.0,0.0,-0.097762,-0.165434,-0.016913,-0.254707,-0.113045,0.066406,-0.481852,-0.133907,0.022156,-0.711525,-0.156921,0.143632,-0.619573,-0.097658,0.140591,-1.0,0.187086,-0.12906,-0.904568,-0.144641,-0.048606,-0.848139,-0.226518,0.101329,-0.652623,-0.23975,-0.092433,-0.342167,-0.14126,0.018254,-0.138143,-0.036325,-0.002835,0.245463,0.070226,-0.065434,0.16029,0.251158,0.006951,0.408408,0.078762,0.134641,0.398801,-0.090487,0.027725,0.775398,-0.368032,0.186608,0.396857,-0.287321,0.169845,0.459244,-0.416034,0.031875,0.176945,-0.652102,-0.087038,0.377526,-0.702783,-0.075026
Y,0.0,0.0,0.0,-0.170439,-0.015469,0.057198,-0.182121,-0.071258,-0.238446,-0.559087,-0.162927,-0.002629,-1.0,-0.229015,-0.042823,-0.730358,0.176078,0.037107,-0.945354,-0.162661,-0.163701,-0.838934,0.019619,-0.234167,-0.719833,0.020575,-0.107165,-0.587964,-0.001281,-0.25295,-0.290495,0.039687,-0.078149,-0.069159,0.012411,0.008033,0.125661,0.059124,0.113947,0.329718,0.153388,-0.071975,0.690615,0.268275,-0.007817,0.652407,0.07437,-0.077783,0.743211,-0.237889,0.219652,0.847757,-0.07696,-0.089485,0.758521,-0.403322,-0.020934,0.721298,-0.739391,-0.171105,0.270675,-0.98192,-0.378601
Y,0.0,0.0,0.0,-0.285919,-0.015857,-0.069802,-0.611818,-0.370806,0.263588,-0.610255,-0.06921,0.23556,-0.954511,-0.201087,0.178287,-0.951782,-0.329667,0.125422,-1.0,-0.110462,0.121315,-0.733159,-0.003465,0.146534,-0.859033,0.146397,-0.086992,-0.724166,0.120884,0.026534,-0.611902,0.131154,-0.010551,-0.206634,-0.006355,0.124391,0.18256,0.116587,-0.136787,0.061426,-0.081246,0.150517,0.331332,0.027589,0.004438,0.648888,-0.257262,0.066968,0.525945,-0.154902,0.136984,0.722722,-0.214194,0.002496,0.496668,-0.50918,-0.006886,0.196501,-0.668469,0.119647,0.22786,-0.790947,0.150155
Y,0.0,0.0,0.0,0.013389,0.158739,0.145723,-0.203247,-0.163796,0.07808,-0.599049,-0.079795,0.278729,-0.588084,-0.055523,0.206434,-0.827792,0.102875,0.37756,-0.947117,0.049412,-0.066593,-0.919253,-0.031708,-0.109869,-0.793824,0.118018,-0.361579,-0.329647,0.010509,-0.064074,-0.608454,0.22897,-0.089547,-0.266328,0.273234,-0.157638,0.184613,0.34464,0.046956,0.441053,0.394184,-0.123682,0.813008,0.415615,0.249153,0.684834,0.37615,0.313156,0.595335,-0.129249,0.242367,0.629879,-0.078308,0.107376,0.59121,-0.454122,0.019372,0.32969,-0.637444,-0.005383,0.385137,-1.0,0.036689
Y,0.0,0.0,0.0,-0.368127,0.065774,0.019522,-0.5607,-0.01533,0.199238,-0.681357,-0.047334,0.16468,-0.907306,-0.089979,0.007631,-0.783982,-0.067661,0.002118,-1.0,0.148395,-0.097928,-0.863111,-0.016522,0.075274,-0.796178,0.216248,-0.033308,-0.83043,0.258241,-0.008194,-0.652412,0.096114,-0.055403,-0.398538,0.292623,-0.105313,-0.202993,0.311727,-0.215795,-0.293341,0.212722,0.032979,0.001439,0.012617,0.20175,0.165037,0.093304,0.00208,0.196842,-0.030164,0.179288,0.442646,-0.183472,0.141992,0.310944,-0.306455,-0.034389,-0.047984,-0.413497,-0.091149,-0.092943,-0.610338,0.018304
Y,0.0,0.0,0.0,-0.257541,0.009714,0.068026,-0.50968,-0.104695,0.246222,-0.614515,-0.260543,0.420542,-0.812407,0.010807,0.175222,-0.905312,0.054563,0.334814,-1.0,-0.088835,0.278694,-0.645155,0.073513,0.226702,-0.825473,-0.092105,0.054502,-0.500124,0.045501,0.214272,-0.352993,0.167666,0.344411,-0.310093,0.030517,0.031125,-0.063533,0.091195,0.021565,0.126779,0.220968,0.154717,0.224193,0.023552,0.078989,0.311025,-0.121763,0.10932,0.427153,-0.208288,-0.039042,0.348543,-0.329267,0.107065,0.427429,-0.251482,0.130944,0.291573,-0.277951,0.079239,-0.018107,-0.559292,0.023339
Y,0.0,0.0,0.0,-0.064452,-0.272092,0.052671,-0.633957,-0.316239,0.229626,-0.929157,-0.513391,0.104287,-0.955582,-0.190981,0.259051,-0.825626,0.050673,0.001321,-0.959058,-0.116552,-0.142561,-1.0,0.118989,0.146433,-0.708359,0.196636,-0.153301,-0.720551,0.188313,-0.129149,-0.595745,0.139375,-0.150545,-0.044925,0.210397,0.169987,0.050207,0.251432,-0.107902,0.482147,0.173993,-0.088668,0.733239,-0.031807,-0.202392,0.961704,-0.013692,0.265059,0.900363,-0.390449,0.100949,0.620735,-0.591252,0.019619,0.847035,-0.519723,-0.139841,0.528012,-0.335848,-0.244884,0.299005,-0.753513,-0.239945
Z,0.0,0.0,0.0,-0.058535,0.060548,0.181689,-0.245201,-0.11761,0.273482,-0.564147,-0.224788,0.186748,-0.823041,-0.283651,-0.076036,-0.970148,0.145596,-0.256002,-0.890881,0.06517,0.036658,-0.840265,-0.052208,0.204556,-0.727271,-0.052329,-0.079545,-0.454753,0.050985,0.018575,-0.275694,0.224856,0.146727,-0.261038,0.131663,-0.125817,0.108851,0.18175,0.019303,0.195475,-0.034946,0.202861,0.406039,0.129412,-0.150212,0.483581,0.000769,0.309699,0.858247,-0.26418,0.026956,0.761699,-0.560465,0.164313,0.539487,-0.315441,0.114773,0.431554,-0.674827,-0.007992,0.314172,-1.0,0.137767
Z,0.0,0.0,0.0,-0.156605,-0.073637,-0.105226,-0.304232,-0.369819,-0.149777,-0.574409,-0.408949,-0.006199,-0.437502,-0.256068,-0.017565,-0.866353,-0.015263,-0.071018,-0.765955,-0.119735,-0.108254,-0.851496,-0.024299,-0.14394,-0.76677,-0.209443,-0.16263,-0.465995,-0.108808,-0.063438,-0.293291,0.134294,-0.255075,-0.06159,0.006151,-0.183874,0.220218,0.02765,-0.036391,0.251117,-0.067641,-0.033736,0.641994,-0.043698,0.045174,0.535192,-0.206268,0.045595,0.635727,-0.323085,-0.061314,0.512585,-0.5319,-0.110598,0.730385,-0.614212,-0.099606,0.499964,-0.729587,-0.149591,0.228888,-1.0,-0.266571
Z,0.0,0.0,0.0,-0.216757,-0.108828,0.210581,-0.391976,-0.219409,0.268387,-0.498767,-0.151062,0.228023,-0.595325,-0.16272,0.340722,-0.973975,0.01064,0.187392,-0.748336,-0.091125,0.271809,-1.0,0.001877,0.191625,-0.794512,0.06211,0.440989,-0.647037,0.143812,0.078357,-0.227562,0.14773,0.089322,-0.144688,0.306025,0.10855,0.132562,-0.004472,0.232092,0.203395,0.19743,0.215069,0.489692,-0.079964,0.122598,0.343517,-0.033064,0.153858,0.245558,-0.229695,0.289647,0.41157,-0.443122,0.384085,0.465344,-0.42907,0.372671,0.15201,-0.638622,0.326283,0.095959,-0.587651,-0.016318
Z,0.0,0.0,0.0,0.091173,-0.032877,0.103015,-0.19308,-0.027429,0.175403,-0.449466,-0.143313,-0.024502,-0.753121,-0.051043,-0.114825,-0.882387,-0.049933,-0.23618,-0.606264,0.157253,0.071825,-0.716931,0.191628,-0.267855,-0.585967,0.328233,0.01628,-0.295523,0.328506,-0.196607,0.061862,0.140577,-0.146396,0.342178,0.204099,-0.143047,0.491514,0.383045,-0.20658,0.711079,0.337282,0.07262,0.834955,0.070988,-0.025527,0.863044,0.078248,0.018925,0.670919,-0.088492,-0.06253,1.0,-0.096244,-0.137095,0.818766,-0.521766,-0.224382,0.717929,-0.624985,-0.139873,0.561183,-0.677223,-0.222333
Z,0.0,0.0,0.0,-0.147537,0.112201,-0.214744,-0.217584,0.06928,-0.276924,-0.799197,-0.059243,-0.080991,-0.836816,-0.143269,-0.030688,-0.823547,-0.02121,-0.275514,-0.889034,-0.058532,-0.099129,-0.722457,-0.027217,-0.376013,-0.522021,0.253022,-0.200717,-0.360652,0.069089,-0.33596,-0.042065,0.41958,-0.23094,-0.020261,0.302027,-0.295717,0.099941,0.107185,0.030416,0.327488,0.298752,-0.490333,0.506047,0.070822,-0.246997,0.586121,0.09931,-0.108652,0.659016,-0.238074,-0.324545,0.558187,-0.450249,-0.222662,1.0,-0.556281,-0.253858,0.373269,-0.609761,-0.400191,0.109712,-0.711971,-0.23896
Z,0.0,0.0,0.0,-0.361086,-0.099556,0.092033,-0.595155,-0.150289,0.127084,-0.516395,-0.096324,0.111296,-0.607697,-0.285668,0.231978,-1.0,-0.045913,-0.069305,-0.658419,-0.01785,-0.056127,-0.774719,-0.099818,0.052813,-0.791125,-0.02945,-0.003265,-0.688515,-0.108845,0.062115,-0.496054,-0.047361,0.112372,-0.035792,0.211265,-0.141837,-0.028695,0.061761,0.025543,0.12785,0.009787,-0.082618,0.467001,0.054697,0.010621,0.688265,-0.177513,0.162164,0.69126,-0.195767,0.089417,0.76669,-0.378328,0.133296,0.321979,-0.469981,0.137971,0.304584,-0.569572,-0.119793,0.06457,-0.825912,-0.004203
Z,0.0,0.0,0.0,-0.345805,0.140061,-0.204842,-0.336549,0.040716,0.11872,-0.382587,0.029573,0.073088,-0.903006,0.050603,-0.104813,-1.0,0.047683,0.042763,-0.743823,0.210693,-0.260087,-0.815898,0.184273,-0.124571,-0.518345,0.253152,-0.263322,-0.484124,0.208916,-0.300709,-0.321107,0.38147,-0.205326,0.065728,0.289186,-0.202805,0.001969,0.396452,-0.114798,0.432892,0.371389,0.078563,0.481344,0.358831,0.059269,0.628812,-0.038909,-0.036806,0.853399,-0.182493,-0.21504,0.762471,-0.160185,0.021109,0.637361,-0.292123,-0.090207,0.461206,-0.426431,-0.306799,0.261783,-0.727938,-0.239916
Z,0.0,0.0,0.0,-0.187993,-0.115594,-0.214023,-0.504195,-0.126913,-0.012356,-0.54557,-0.147431,-0.007134,-0.859143,-0.203461,0.090129,-0.874239,-0.044095,-0.242242,-0.941434,-0.270611,-0.332564,-1.0,-0.060246,0.050178,-0.864067,0.007459,-0.165946,-0.521285,0.019037,-0.231707,-0.586199,0.132666,-0.040396,-0.131435,0.081255,-0.288924,0.021096,0.118319,-0.220622,0.249218,0.257534,-0.048838,0.282977,0.261371,-0.000284,0.414123,-0.15437,-0.212435,0.452309,-0.161541,-0.156902,0.361622,-0.289201,0.213508,0.496738,-0.346324,-0.18734,0.349815,-0.575951,-0.149957,0.014051,-0.874296,-0.086481
Z,0.0,0.0,0.0,-0.169715,0.006772,0.231327,-0.529836,-0.326756,0.23709,-0.694626,0.076199,0.41688,-1.0,-0.14449,0.134417,-0.993164,-0.09588,0.105813,-0.968344,-0.154054,0.337524,-0.817462,0.021574,0.290304,-0.707179,0.123033,0.007066,-0.551108,0.142089,0.106487,-0.177412,0.290663,0.075882,0.099806,0.058175,0.192052,0.102317,0.055087,0.266855,0.121632,0.180488,0.200584,0.592203,0.224862,0.074639,0.531816,0.05529,0.205968,0.877289,-0.133073,0.278524,0.669906,-0.401511,0.472957,0.523152,-0.407282,0.074305,0.33241,-0.694843,0.133213,0.365873,-0.934539,0.049811
Z,0.0,0.0,0.0,0.308829,-0.264955,0.273348,-0.474139,-0.31261,0.055787,-0.49475,-0.250857,0.081138,-0.531363,-0.41266,0.320218,-0.852693,-0.170383,0.312343,-0.800781,-0.380493,0.34791,-0.691565,-0.335415,0.218536,-0.439106,-0.24892,0.298998,-0.345015,-0.026319,0.218046,-0.297304,0.031317,0.233372,0.133321,-0.399093,0.156182,0.205735,-0.288853,0.140881,0.25224,-0.179911,0.331794,0.748058,-0.097697,0.192842,0.842628,-0.476558,0.014922,0.692673,-0.560936,0.161695,0.952595,-0.63715,0.505127,0.896327,-0.906181,0.338767,0.687388,-1.0,0.178166,0.283765,-0.839632,0.337865
Z,0.0,0.0,0.0,-0.087371,-0.251881,0.091705,-0.609681,-0.40587,0.220816,-0.668564,-0.377893,0.352669,-0.816461,-0.311605,0.066431,-0.880736,-0.188579,0.135055,-0.850616,-0.309391,-0.076868,-0.902277,-0.097118,0.175886,-0.415456,-0.007931,-0.287516,-0.366559,0.008862,-0.119912,-0.176052,0.041085,-0.089048,-0.014817,-0.135102,-0.027224,0.042203,0.029001,0.089565,0.613744,0.057745,-0.011169,0.693461,-0.108151,0.007838,0.887478,-0.32741,0.053816,0.784778,-0.663755,-0.098773,0.859297,-0.689918,-0.038946,0.444968,-0.961962,-0.009252,0.222216,-0.890224,0.113628,0.167419,-1.0,-0.084903
Z,0.0,0.0,0.0,-0.107179,-0.117779,0.016571,-0.403551,-0.360159,-0.200389,-0.612457,-0.198205,-0.026128,-0.584334,-0.254731,0.198591,-0.825262,-0.184272,-0.050712,-0.920299,-0.165122,-0.079632,-0.677993,-0.048921,-0.138233,-0.482308,-0.174401,-0.08757,-0.490866,0.009716,0.031529,-0.189091,-0.061713,0.028961,0.039103,-0.045477,-0.172452,0.105501,0.120274,0.198516,0.090633,-0.009749,0.088389,0.602428,-0.08302,0.098117,0.503585,-0.286357,0.038145,0.616833,-0.417092,0.226247,0.580949,-0.583277,0.115873,0.415787,-0.38768,-0.101587,0.333747,-0.795377,0.103906,0.280057,-1.0,0.018466
Z,0.0,0.0,0.0,-0.331158,-0.281364,-0.296494,-0.608397,-0.240398,0.069447,-0.500837,-0.102968,-0.032307,-0.912246,-0.105861,-0.249014,-1.0,0.026148,-0.091171,-0.820033,-0.341957,-0.198619,-0.897656,0.067718,-0.085933,-0.651315,0.012072,-0.064436,-0.678879,0.005358,-0.043917,-0.41046,0.190539,-0.269092,-0.216979,0.172536,-0.069373,-0.049689,-0.093035,-0.272715,0.088923,0.059323,-0.225843,0.311873,-0.021608,-0.16613,0.159817,-0.085704,-0.274591,0.475702,-0.021895,-0.094942,0.313488,-0.212386,-0.137646,0.315949,-0.437804,-0.217008,0.318388,-0.534951,0.06512,0.058426,-0.83382,-0.321371
Z,0.0,0.0,0.0,-0.308586,-0.186914,-0.389221,-0.545803,-0.222506,-0.160207,-0.773818,-0.115308,-0.218894,-1.0,0.095903,-0.13493,-0.890344,-0.12274,-0.161874,-0.857904,-0.088306,-0.042775,-0.851412,-0.006786,-0.371101,-0.685224,0.0192,-0.286328,-0.671968,-0.086648,-0.261978,-0.649886,0.275972,-0.171254,-0.107394,0.021935,-0.163499,-0.355705,0.173815,-0.020576,0.443598,0.033,-0.328244,0.936379,-0.021249,-0.149811,0.635917,-0.214872,-0.448288,0.673239,-0.240446,-0.238008,0.360602,-0.362516,-0.112251,0.829907,-0.605936,-0.415636,0.626932,-0.601251,-0.380287,0.296233,-0.787784,0.005747
Z,0.0,0.0,0.0,-0.396651,-0.150437,-0.096479,-0.469892,-0.129879,0.017477,-0.691465,-0.00066,0.143805,-1.0,0.153473,0.182594,-0.909487,-0.070702,0.03337,-0.974269,-0.070096,-0.089929,-0.720162,-0.158587,-0.08479,-0.816089,0.243349,0.03942,-0.513094,0.209361,-0.053391,-0.402711,0.104953,-0.10542,-0.120954,0.224219,0.030978,-0.04842,0.049839,0.221027,0.13222,0.216528,-0.021122,0.269188,0.052127,0.208279,0.438461,-0.141996,0.317812,0.457927,-0.212405,0.135192,0.302541,-0.229679,-0.050794,0.400875,-0.287648,-0.059212,0.216734,-0.564453,0.10054,0.092245,-0.741914,0.111843
Z,0.0,0.0,0.0,-0.116255,0.207434,0.201038,-0.682669,-0.083531,0.379974,-0.61705,-0.211503,0.284552,-0.836982,0.111668,0.157058,-0.740458,0.003472,-0.190427,-1.0,0.117175,0.169062,-0.921395,-0.05887,0.259802,-0.524058,0.072951,0.191375,-0.472251,0.078598,0.109961,0.03138,0.098046,0.236692,-0.10045,0.239023,0.246776,0.059786,0.267403,0.101346,0.22601,0.367102,0.218316,0.810026,0.150407,0.179095,0.588091,-0.011882,0.409964,0.601912,-0.04987,0.175125,0.480037,-0.221523,0.006347,0.58106,-0.492798,0.123298,0.376256,-0.612662,0.108154,0.256221,-0.798214,0.455725
Z,0.0,0.0,0.0,-0.219345,0.245997,0.327471,-0.394821,0.118271,0.177729,-0.605301,0.125608,0.247328,-0.918874,-0.097399,0.089013,-0.821765,0.110735,-0.021447,-0.928968,0.103911,-0.093324,-0.564023,0.350727,0.104468,-0.454555,0.209505,-0.070792,-0.347493,0.418423,0.018285,-0.131947,0.39157,0.102122,0.225108,0.320511,0.076841,0.040312,0.109089,-0.018859,0.461586,0.518005,0.030111,0.774566,0.229151,-0.081993,0.880348,0.093378,0.341245,0.81264,0.033044,0.213033,0.744088,-0.529135,0.123846,0.923937,-0.351808,0.209477,0.505841,-0.480275,-0.196751,0.455111,-1.0,0.08648
Z,0.0,0.0,0.0,-0.024528,-0.106333,0.050121,-0.22134,-0.135886,0.269779,-0.540855,-0.218547,-0.027562,-0.733063,-0.205476,-0.009749,-0.666362,-0.290786,-0.05302,-1.0,-0.179046,0.15749,-0.754669,-0.14579,-0.108383,-0.537463,0.151194,0.051563,-0.567931,0.205629,0.052201,-0.157341,-0.063805,-0.171382,-0.085045,0.012624,-0.024493,-0.099823,-0.09204,-0.042756,0.52832,-0.021211,0.042255,0.695916,-0.149484,-0.065451,0.539449,-0.186087,-0.003042,0.903273,-0.246587,0.155935,0.583183,-0.422541,0.027067,0.617074,-0.528805,-0.006661,0.426606,-0.607036,-0.108217,0.349344,-0.873109,0.052467
